#,Player ID,League,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
181,1026015,La Liga,Real Sociedad,Orri Óskarsson,Forward,6.84,0.94,0.63,0.71,2.71,1.88,0.71,34.78,0.35,100.0,0.94,0.0,0.24,0.0,0.71,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.12,0.71,0.12,0.47,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.59,13.53,8.35,5.18,61.74,2.47,5.88,3.53,0.24,40.0,0.24,50.0,19,7,765,0.59,0.0,1.76,0.71,8.47,0.59,3.41,39.73,1.76,39.47,1.65,40.0
182,825133,La Liga,Osasuna,Javi Galán,Defender,6.84,0.0,0.01,0.0,0.26,0.05,0.16,0.0,1.98,61.29,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.51,2.86,0.26,0.62,0.0,0.05,0.1,0.0,0.1,0.1,0.05,0.0,1.4,46.04,38.81,7.23,84.29,19.66,19.14,10.46,1.56,35.71,2.03,43.82,24,19,1730,0.16,0.0,1.51,1.92,14.93,0.73,7.02,58.7,6.29,61.11,0.73,43.75
183,990169,La Liga,Atlético Madrid,Johnny Cardoso,Midfielder,6.84,0.0,0.01,0.0,0.2,0.0,0.1,0.0,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,1.61,2.22,0.61,1.01,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.3,50.35,44.5,5.85,88.38,22.0,22.5,9.99,0.1,50.0,2.72,75.0,15,12,892,0.5,0.0,2.32,1.41,9.79,1.51,6.86,49.64,5.65,51.38,1.21,42.86
184,1103693,La Liga,FC Barcelona,Pablo Gavi,Midfielder,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.56,1.12,0.19,1.3,0.0,0.0,0.19,0.0,0.0,0.19,0.19,0.0,1.3,66.57,61.92,4.65,93.02,25.48,36.45,16.55,0.0,0.0,2.6,82.35,10,6,484,0.56,0.0,1.86,2.23,7.25,0.19,7.07,56.72,4.83,52.0,2.23,70.59
185,942836,La Liga,Real Oviedo,Haissem Hassan,Midfielder,6.84,0.0,0.07,0.09,1.56,0.38,0.71,0.0,2.85,49.59,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.28,0.52,0.0,1.52,0.05,0.0,0.0,0.0,0.0,0.09,0.14,0.0,0.95,23.05,18.45,4.6,80.04,8.2,10.24,5.74,1.28,24.32,2.09,72.13,36,20,1898,0.05,0.0,0.57,1.14,15.74,0.71,5.88,49.8,5.79,50.41,0.09,28.57
186,35612,La Liga,Girona FC,Axel Witsel,Midfielder,6.84,0.04,0.09,0.18,0.73,0.18,0.4,5.0,0.36,71.43,0.04,0.0,0.0,0.0,0.04,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.05,2.0,0.4,1.05,0.0,0.04,0.0,0.0,0.07,0.07,0.07,0.0,0.62,52.36,47.78,4.58,91.25,25.09,22.69,10.22,0.0,0.0,1.45,63.49,31,29,2475,0.04,0.04,1.24,1.35,6.69,0.69,4.69,53.53,2.98,49.4,1.71,62.67
187,893062,La Liga,Real Betis,Aitor Ruibal,Defender,6.83,0.2,0.19,0.15,1.54,0.6,0.5,12.9,0.74,46.88,0.2,0.0,0.05,0.05,0.1,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,2.23,1.04,2.23,0.15,1.34,0.0,0.05,0.15,0.0,0.25,0.15,0.1,0.0,0.94,34.63,28.63,6.0,82.66,13.4,15.23,8.34,0.5,31.25,1.64,40.74,27,20,1814,0.2,0.05,1.59,1.24,11.56,0.94,4.51,46.91,4.17,48.28,0.35,35.0
188,1170694,La Liga,Levante UD,Ugo Raghouber,Midfielder,6.83,0.0,0.01,0.0,0.38,0.0,0.25,0.0,1.14,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.9,2.28,0.0,1.4,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.38,40.75,34.4,6.35,84.42,22.6,11.81,4.95,0.0,0.0,1.65,54.17,15,8,709,0.13,0.0,1.14,1.78,9.52,0.51,8.12,62.75,5.33,61.76,2.79,64.71
189,344751,La Liga,Valencia,Baptiste Santamaria,Midfielder,6.83,0.12,0.04,0.0,0.7,0.23,0.23,16.67,0.7,50.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.81,3.48,0.23,0.7,0.0,0.12,0.0,0.0,0.23,0.23,0.12,0.0,0.46,47.03,38.55,8.48,81.98,19.97,18.58,9.17,0.12,33.33,2.67,54.76,19,7,775,0.23,0.0,1.51,1.16,11.96,0.58,5.34,55.42,3.25,50.0,2.09,66.67
190,855835,La Liga,Real Sociedad,Sergio Gómez,Defender,6.83,0.0,0.04,0.07,0.41,0.0,0.27,0.0,0.44,52.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,1.02,2.32,0.2,1.43,0.0,0.03,0.0,0.0,0.07,0.44,0.17,0.0,1.5,50.38,43.72,6.66,86.79,19.76,23.96,11.09,1.3,24.84,2.01,49.58,34,29,2637,0.14,0.03,1.47,0.48,14.3,0.24,4.57,54.25,3.86,52.8,0.72,63.64
191,875890,La Liga,Sevilla,Chidera Ejuke,Forward,6.83,0.1,0.15,0.19,2.2,0.29,0.86,4.35,5.36,61.54,0.1,0.0,0.0,0.0,0.1,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.57,0.29,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.24,33.95,28.41,5.55,83.66,9.28,19.13,11.57,0.38,15.38,1.72,69.23,26,6,941,0.0,0.0,0.48,1.53,16.93,2.01,9.18,57.83,8.7,60.26,0.48,33.33
192,1466116,La Liga,Real Sociedad,Jon Martin,Defender,6.82,0.08,0.08,0.16,0.6,0.2,0.28,13.33,0.32,66.67,0.08,0.0,0.08,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.36,6.36,0.96,0.12,0.0,0.12,0.04,0.0,0.04,0.0,0.0,0.0,0.08,54.24,49.48,4.76,91.22,34.68,14.8,3.4,0.0,0.0,1.28,45.71,25,25,2250,0.24,0.0,0.72,0.48,6.0,0.32,5.4,65.53,2.04,62.2,3.36,67.74
193,1496360,La Liga,Levante UD,Matias Moreno,Defender,6.82,0.0,0.04,0.08,0.41,0.0,0.21,0.0,0.17,50.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,5.29,0.74,0.29,0.04,0.0,0.0,0.0,0.33,0.04,0.0,0.0,0.33,43.26,37.02,6.25,85.56,25.68,11.33,4.01,0.04,33.33,2.4,46.03,27,26,2176,0.33,0.0,0.95,0.95,7.32,0.17,4.47,60.0,2.44,62.11,2.03,57.65
194,17651,La Liga,Real Oviedo,Santi Cazorla,Midfielder,6.82,0.0,0.04,0.0,0.72,0.1,0.51,0.0,1.13,61.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.74,0.31,0.72,0.31,1.13,0.0,0.1,0.0,0.0,0.0,0.31,0.1,0.0,2.67,52.44,45.87,6.57,87.48,16.83,29.04,15.6,1.64,23.88,4.62,68.18,27,5,877,0.1,0.1,0.51,1.95,16.32,0.92,5.44,61.63,4.82,61.04,0.62,66.67
195,1010383,La Liga,Levante UD,Jon Ander Olasagasti,Midfielder,6.82,0.05,0.1,0.16,1.4,0.43,0.49,3.85,0.65,50.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.46,0.65,1.24,0.43,1.02,0.0,0.0,0.0,0.0,0.11,0.32,0.27,0.05,1.89,34.71,26.14,8.57,75.31,10.72,15.41,8.51,1.13,20.59,1.56,40.85,32,17,1670,0.16,0.05,1.08,1.62,16.01,0.97,5.28,51.58,3.72,50.36,1.56,54.72
196,1084081,La Liga,Girona FC,Arnau Martínez,Defender,6.82,0.03,0.05,0.03,0.62,0.1,0.34,5.56,0.45,52.0,0.03,0.0,0.0,0.0,0.03,0.07,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,1.41,4.26,0.45,0.89,0.0,0.03,0.0,0.0,0.14,0.24,0.1,0.0,0.82,48.47,41.43,7.04,85.47,23.36,18.07,9.69,0.27,16.0,2.27,43.71,34,32,2620,0.21,0.0,0.79,1.03,10.92,0.58,4.88,56.57,3.74,58.6,1.13,50.77
197,1184541,La Liga,Villarreal,Alexander Freeman,Defender,6.82,0.0,0.01,0.0,0.25,0.0,0.25,0.0,0.76,50.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,1.01,4.04,0.51,1.26,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,59.16,53.6,5.56,90.6,32.61,20.98,8.09,0.0,0.0,1.77,63.64,9,3,356,0.0,0.0,0.51,0.76,10.62,0.51,6.32,65.79,4.8,61.29,1.52,85.71
198,862223,La Liga,Villarreal,Manor Solomon,Midfielder,6.82,0.59,0.25,0.0,1.18,0.59,0.0,50.0,3.53,54.55,0.59,0.0,0.0,0.59,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.59,0.59,0.0,1.18,28.82,24.71,4.12,85.71,6.47,18.24,14.12,1.18,20.0,0.0,0.0,6,1,153,0.0,0.0,0.0,1.18,17.65,1.18,5.29,47.37,5.29,50.0,0.0,0.0
199,960006,La Liga,Sevilla,Lucien Agoumé,Midfielder,6.82,0.03,0.03,0.0,0.52,0.07,0.24,6.67,0.38,52.38,0.0,0.03,0.0,0.03,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,1.62,1.38,0.17,0.55,0.03,0.03,0.0,0.0,0.07,0.28,0.1,0.03,0.97,43.88,35.49,8.39,80.88,15.91,19.57,11.15,0.1,15.0,2.28,47.83,33,30,2607,0.41,0.0,1.86,0.48,11.84,0.72,5.11,51.57,3.25,48.7,1.86,57.45
200,1014595,La Liga,Elche,Marc Aguado,Midfielder,6.82,0.04,0.01,0.0,0.11,0.07,0.0,33.33,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.55,1.89,0.78,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.37,47.55,43.3,4.26,91.05,21.46,21.83,8.07,0.07,100.0,0.96,42.62,34,29,2432,0.07,0.0,0.85,0.85,5.11,0.22,2.85,57.89,2.52,63.55,0.33,34.62
201,257091,La Liga,Real Sociedad,Duje Ćaleta-Car,Defender,6.81,0.04,0.05,0.04,0.54,0.13,0.25,7.69,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.17,5.39,1.09,0.17,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.13,56.79,51.44,5.35,90.57,36.47,14.97,3.22,0.0,0.0,2.01,48.48,27,24,2152,0.25,0.04,1.25,0.33,5.69,0.08,4.85,58.0,1.34,48.48,3.51,62.69
202,1010656,La Liga,Levante UD,Carlos Álvarez,Midfielder,6.81,0.14,0.13,0.09,1.42,0.52,0.38,10.0,0.9,33.33,0.09,0.05,0.0,0.14,0.0,0.14,0.09,0.05,0.0,0.0,0.0,0.05,0.24,20.0,1.04,0.61,0.28,0.05,1.04,0.0,0.05,0.0,0.0,0.05,0.28,0.05,0.0,1.89,30.96,25.06,5.9,80.95,8.16,16.9,10.67,0.47,18.18,1.04,70.97,30,23,1907,0.14,0.0,1.04,2.31,14.82,1.56,4.39,41.52,4.2,44.06,0.19,18.18
203,797306,La Liga,Valencia,Mouctar Diakhaby,Defender,6.81,0.17,0.09,0.0,0.66,0.5,0.17,25.0,0.17,33.33,0.17,0.0,0.17,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.65,7.11,0.33,0.0,0.17,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.17,52.94,46.32,6.62,87.5,33.58,12.74,2.81,0.0,0.0,1.65,31.25,8,7,544,0.5,0.0,1.16,0.5,7.61,0.0,4.63,66.67,1.99,60.0,2.65,72.73
204,896073,La Liga,Deportivo Alavés,Nahuel Tenaglia,Defender,6.81,0.06,0.05,0.03,0.63,0.2,0.31,9.09,0.29,43.48,0.06,0.0,0.0,0.03,0.03,0.03,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.29,5.06,0.86,0.43,0.06,0.03,0.03,0.0,0.14,0.03,0.0,0.0,0.17,37.9,32.81,5.09,86.58,21.26,11.55,3.34,0.09,17.65,2.32,46.29,35,35,3149,0.06,0.0,0.83,1.17,7.35,0.26,4.66,59.06,3.32,64.09,1.34,49.47
205,808955,La Liga,Elche,Josan,Midfielder,6.81,0.0,0.04,0.0,0.47,0.16,0.16,0.0,1.1,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.79,0.79,0.16,0.31,0.0,0.0,0.0,0.0,0.0,0.63,0.47,0.0,3.3,38.86,34.77,4.09,89.47,9.6,25.17,15.58,3.3,28.38,1.57,90.91,19,4,572,0.31,0.0,0.79,0.94,15.1,0.47,4.09,56.52,3.93,60.98,0.16,20.0
206,799054,La Liga,Sevilla,Djibril Sow,Midfielder,6.81,0.21,0.08,0.04,0.81,0.34,0.3,26.32,0.26,46.15,0.21,0.0,0.04,0.04,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.86,0.38,0.09,0.34,0.0,0.13,0.04,0.0,0.04,0.09,0.17,0.0,0.98,38.31,34.03,4.28,88.84,17.66,16.38,8.17,0.47,50.0,1.8,70.0,32,26,2105,0.26,0.0,1.62,1.24,6.76,0.34,4.02,51.65,3.38,57.66,0.64,33.33
207,835484,La Liga,Girona FC,Fran Beltrán,Midfielder,6.81,0.06,0.04,0.0,0.94,0.24,0.29,6.25,0.41,77.78,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.94,1.35,0.35,0.88,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.77,60.69,55.51,5.18,91.46,24.13,31.37,14.01,0.12,25.0,2.53,67.19,26,18,1529,0.18,0.0,1.12,0.71,8.06,1.06,3.47,45.04,2.94,48.54,0.53,32.14
208,1126447,La Liga,Elche,Lucas Cepeda,Midfielder,6.81,0.22,0.2,0.22,2.89,1.11,1.11,7.69,1.11,38.46,0.22,0.0,0.0,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,2.0,0.22,0.0,0.22,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,34.89,29.33,5.56,84.08,7.11,22.22,13.56,1.78,47.06,0.89,80.0,10,4,405,0.22,0.0,1.56,2.22,12.22,0.67,5.56,47.17,5.33,51.06,0.22,16.67
209,847128,La Liga,Real Betis,Marc Roca,Midfielder,6.81,0.05,0.06,0.09,0.65,0.23,0.28,7.14,0.51,73.33,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.07,1.77,0.37,1.07,0.0,0.0,0.0,0.0,0.23,0.14,0.05,0.05,0.84,46.05,40.37,5.67,87.68,20.28,20.09,8.93,0.14,27.27,2.09,52.94,28,22,1935,0.05,0.0,1.86,1.02,8.05,0.79,3.67,44.63,3.26,46.05,0.42,36.0
210,309078,La Liga,Atlético Madrid,Alexander Sørloth,Forward,6.81,0.6,0.47,0.79,3.11,1.58,0.93,19.4,0.46,35.71,0.6,0.0,0.23,0.28,0.09,0.14,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,1.12,0.09,0.23,0.0,0.0,0.05,0.0,0.0,0.09,0.0,0.0,0.46,19.48,13.25,6.23,68.02,4.51,8.74,5.72,0.09,18.18,0.23,55.56,34,20,1936,0.19,0.05,1.3,0.74,11.99,1.35,6.23,48.2,1.86,33.9,4.37,58.75
211,1010421,La Liga,Rayo Vallecano,Josep Chavarría,Defender,6.8,0.03,0.02,0.03,0.6,0.1,0.27,5.56,0.57,38.64,0.0,0.03,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.04,2.89,0.47,0.5,0.03,0.13,0.07,0.0,0.3,0.17,0.07,0.0,0.91,42.9,36.29,6.61,84.59,19.37,16.92,8.56,0.54,16.49,1.98,40.97,33,29,2681,0.13,0.03,1.11,1.17,13.9,0.54,4.3,51.82,3.56,54.64,0.74,41.51
212,857482,La Liga,Valencia,Filip Ugrinić,Midfielder,6.8,0.0,0.06,0.0,1.2,0.13,0.57,0.0,1.08,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.58,0.57,1.9,0.25,0.63,0.0,0.0,0.0,0.0,0.0,0.38,0.19,0.0,1.33,40.35,33.77,6.58,83.7,15.37,18.4,9.55,1.01,29.63,1.71,51.92,26,16,1423,0.19,0.0,1.01,0.82,13.03,0.76,4.43,55.56,3.48,55.56,0.95,55.56
213,1100646,La Liga,Elche,Martim Neto,Midfielder,6.8,0.13,0.06,0.07,0.8,0.27,0.4,16.67,1.4,67.74,0.07,0.07,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.13,0.87,0.07,0.73,0.07,0.0,0.0,0.0,0.07,0.27,0.33,0.0,1.66,40.07,35.21,4.86,87.87,11.92,23.3,14.31,0.67,29.41,0.73,52.38,25,15,1352,0.2,0.0,1.2,0.73,10.78,1.07,3.86,48.33,3.53,49.53,0.33,38.46
214,959872,La Liga,Athletic Club,Aitor Paredes,Defender,6.8,0.12,0.06,0.06,0.76,0.23,0.41,15.38,0.18,100.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.52,4.21,0.23,0.23,0.0,0.12,0.0,0.0,0.18,0.06,0.0,0.0,0.23,53.57,46.96,6.61,87.66,29.42,17.54,4.5,0.0,0.0,3.51,50.85,18,17,1539,0.23,0.0,1.11,0.41,7.31,0.06,3.57,59.22,1.81,56.36,1.75,62.5
215,1154935,La Liga,Celta Vigo,Hugo Álvarez,Midfielder,6.8,0.27,0.18,0.2,0.89,0.55,0.14,30.77,1.02,37.5,0.27,0.0,0.0,0.07,0.2,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.68,0.61,0.0,0.68,0.0,0.0,0.0,0.0,0.07,0.34,0.14,0.0,1.64,40.97,35.1,5.87,85.67,10.24,24.86,15.3,0.27,17.39,0.96,66.67,27,15,1318,0.14,0.0,1.09,1.16,13.04,0.89,3.28,40.68,3.21,43.12,0.07,11.11
216,944660,La Liga,Atlético Madrid,Thiago Almada,Midfielder,6.8,0.21,0.26,0.34,1.44,0.69,0.48,14.29,1.44,53.85,0.21,0.0,0.0,0.07,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.55,0.41,0.14,1.51,0.0,0.0,0.07,0.0,0.0,0.27,0.07,0.0,1.92,47.26,40.95,6.31,86.65,14.34,26.62,16.39,0.55,19.51,1.85,62.79,27,16,1312,0.14,0.07,0.89,1.1,13.58,1.37,4.87,45.81,4.53,47.48,0.34,31.25
217,900433,La Liga,Valencia,Luis Rioja,Midfielder,6.8,0.07,0.07,0.04,1.41,0.14,0.46,5.0,1.24,56.45,0.07,0.0,0.0,0.07,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.24,0.6,1.17,0.0,1.2,0.0,0.0,0.0,0.0,0.18,0.25,0.21,0.04,1.31,29.13,22.87,6.26,78.52,8.52,14.35,9.08,1.31,25.34,0.95,47.37,36,30,2546,0.04,0.0,0.42,1.03,13.64,0.92,3.64,46.61,3.5,50.0,0.14,17.39
218,985329,La Liga,Osasuna,Aimar Oroz,Midfielder,6.8,0.0,0.07,0.0,1.26,0.17,0.43,0.0,1.22,52.83,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1.57,0.39,0.61,0.04,0.74,0.0,0.04,0.0,0.0,0.04,0.17,0.09,0.0,1.57,36.17,29.0,7.17,80.17,9.74,19.26,12.26,0.39,33.33,1.35,70.45,30,25,2070,0.26,0.0,1.35,2.7,13.87,2.09,6.65,50.33,5.43,51.02,1.22,47.46
219,997033,La Liga,Sevilla,Peque Fernández,Midfielder,6.8,0.19,0.09,0.0,1.33,0.57,0.38,14.29,1.52,38.1,0.19,0.0,0.0,0.0,0.19,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.09,0.19,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1.42,32.66,26.3,6.36,80.52,9.02,17.28,10.44,0.38,14.29,1.52,64.0,25,11,948,0.76,0.0,1.14,4.37,14.62,1.33,8.54,54.88,6.93,54.89,1.61,54.84
220,909966,La Liga,Valencia,Largie Ramazani,Forward,6.8,0.45,0.51,0.3,3.64,1.34,1.04,12.24,1.56,38.89,0.45,0.0,0.0,0.15,0.3,0.07,0.15,0.0,0.22,0.22,100.0,0.0,0.0,0.0,0.97,1.04,0.59,0.0,0.97,0.0,0.15,0.07,0.0,0.0,0.3,0.07,0.0,1.19,22.95,17.15,5.79,74.76,6.46,10.69,7.65,0.52,25.0,0.67,52.94,26,11,1212,0.3,0.0,1.26,1.49,15.37,2.45,4.16,34.78,4.01,36.49,0.15,15.38
222,260031,La Liga,Osasuna,Rubén García,Midfielder,6.8,0.08,0.1,0.12,1.24,0.4,0.48,6.45,0.72,47.37,0.0,0.08,0.0,0.08,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.28,14.29,2.0,0.68,0.88,0.08,1.28,0.0,0.0,0.0,0.0,0.0,0.32,0.2,0.0,1.76,33.19,26.38,6.82,79.47,9.78,16.6,9.18,2.0,32.47,2.0,57.47,34,28,2245,0.24,0.0,1.44,1.08,14.59,0.84,4.73,43.54,3.81,47.26,0.92,32.86
224,814023,La Liga,Valencia,Eray Cömert,Defender,6.8,0.13,0.08,0.0,0.74,0.2,0.34,18.18,0.0,0.0,0.13,0.0,0.07,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.34,5.91,0.4,0.54,0.0,0.2,0.0,0.0,0.2,0.07,0.07,0.0,0.4,53.7,46.11,7.6,85.86,33.14,12.97,4.03,0.07,100.0,2.76,39.81,17,15,1339,0.2,0.07,0.6,0.87,8.54,0.07,3.76,63.64,2.62,68.42,1.14,54.84
225,138572,La Liga,Real Madrid,Dani Carvajal,Defender,6.79,0.0,0.04,0.1,0.5,0.1,0.3,0.0,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.61,2.12,0.71,1.31,0.0,0.1,0.1,0.0,0.2,0.4,0.0,0.0,0.91,48.13,44.7,3.43,92.87,20.68,24.01,11.5,0.3,30.0,2.02,80.0,16,9,892,0.0,0.0,0.71,0.81,6.86,0.3,2.93,48.33,2.42,50.0,0.5,41.67
226,973290,La Liga,Villarreal,Tajon Buchanan,Midfielder,6.79,0.34,0.1,0.1,1.32,0.54,0.49,25.93,1.03,31.82,0.2,0.15,0.0,0.05,0.29,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,1.03,0.78,0.1,0.78,0.0,0.0,0.0,0.0,0.05,0.25,0.05,0.05,0.83,22.86,18.59,4.27,81.33,5.98,12.6,7.36,0.2,11.76,0.49,37.04,34,21,1835,0.39,0.0,0.88,1.77,12.9,1.37,4.32,42.93,4.17,44.5,0.15,21.43
227,580550,La Liga,Atlético Madrid,Clément Lenglet,Defender,6.79,0.0,0.03,0.0,0.35,0.0,0.28,0.0,0.21,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.45,4.97,0.41,0.41,0.07,0.0,0.0,0.0,0.35,0.14,0.07,0.0,0.28,59.88,52.36,7.53,87.43,31.84,20.51,6.63,0.0,0.0,6.49,60.65,18,16,1303,0.28,0.07,1.38,0.41,8.36,0.07,3.66,51.96,1.66,50.0,2.0,53.7
228,785989,La Liga,Celta Vigo,Borja Iglesias,Forward,6.79,0.69,0.51,0.34,2.26,1.28,0.59,30.43,0.59,54.55,0.59,0.1,0.05,0.3,0.34,0.0,1.08,0.15,0.2,0.2,100.0,0.0,0.0,0.0,0.39,0.05,0.79,0.25,0.44,0.0,0.05,0.0,0.0,0.0,0.15,0.1,0.0,0.84,21.76,16.05,5.71,73.76,6.79,9.26,5.42,0.0,0.0,0.84,53.13,34,20,1828,0.34,0.0,1.72,1.43,11.27,1.62,3.35,39.08,2.41,36.57,0.94,47.5
229,965011,La Liga,Atlético Madrid,Matteo Ruggeri,Defender,6.79,0.0,0.01,0.0,0.26,0.1,0.1,0.0,0.26,27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.99,3.33,0.16,1.2,0.0,0.0,0.0,0.0,0.26,0.26,0.16,0.05,1.35,44.84,39.02,5.83,87.01,18.1,20.91,12.75,1.51,33.72,1.77,55.74,25,20,1730,0.21,0.0,1.46,0.1,11.39,0.26,3.54,44.16,2.24,38.74,1.3,58.14
230,542634,La Liga,Rayo Vallecano,Pacha,Defender,6.79,0.13,0.1,0.19,1.22,0.51,0.38,10.53,1.03,59.26,0.06,0.06,0.0,0.13,0.0,0.0,0.58,0.06,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.96,1.86,0.26,2.12,0.0,0.13,0.06,0.0,0.06,0.32,0.0,0.0,1.03,34.96,24.63,10.33,70.46,10.71,13.92,8.08,0.58,19.15,1.54,36.92,29,14,1403,0.13,0.0,1.48,1.86,17.96,0.77,7.12,54.95,6.03,55.95,1.09,50.0
