#,Player ID,League,Team,Name,Position,Sofascore Rating,Goals,xG,Big chances missed,Total shots,Shots on target,Shots off target,Goal conversion %,Succ. dribbles,Succ. dribbles %,Goals inside box,Goals outside box,Headed goals,Left-footed goals,Right-footed goals,Hit woodwork,Offsides,Penalties won,Penalties taken,Penalty goals,Penalty conversion %,Free kick goals,Shots from set piece,Set piece conv. %,Tackles,Interceptions,Clearances,Blocked shots,Dribbled past,Errors leading to goal,Errors leading to shot,Penalties committed,Own goals,Clean sheets,Big chances created,Assists,Passes to assist,Key passes,Total passes,Accurate passes,Inaccurate passes,Accurate passes %,Passes in own half,Passes in opp. half,Acc. final third passes,Accurate crosses,Accurate crosses %,Accurate long balls,Accurate long balls %,Appearances,Started,Minutes played,Yellow cards,Red cards,Fouls,Was fouled,Possession lost,Dispossessed,Total duels won,Total duels won %,Ground duels won,Ground duels won %,Aerial duels won,Aerial duels won %
347,1394735,Ligue 1,Metz,Morgan Bokele Mputu,Midfielder,6.64,0,0.34,0,3,1,0,0.0,3,37.5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,5,1,2,1.0,3,0,0,0,0,0,0,0,0,2,100,79,21,79.0,34,45,22,3,50.0,3,60.0,10,1,228,0,0,2,8,41,5,16,48.48,16,51.61,0,0.0
348,1930811,Ligue 1,RC Strasbourg,Abdoul Ouattara,Midfielder,6.64,2,2.51,2,27,11,9,7.41,8,34.78,2,0,0,0,2,0,1,1,0,0,0.0,0,0,0.0,23,21,37,1.0,7,0,1,0,0,4,4,0,0,6,862,776,86,90.02,468,308,151,4,22.22,10,47.62,28,19,1775,2,0,12,11,165,9,46,48.94,42,50.6,4,36.36
349,1545409,Ligue 1,Stade Rennais,Mahamadou Nagida,Defender,6.63,0,0.55,1,13,3,6,0.0,12,63.16,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,20,18,39,3.0,14,1,1,1,0,2,0,0,0,5,508,425,83,83.66,220,205,91,6,30.0,28,54.9,19,7,810,2,0,14,11,134,10,57,52.29,42,48.28,15,68.18
350,959805,Ligue 1,Olympique de Marseille,Quinten Timber,Midfielder,6.63,0,1.0,1,10,2,5,0.0,16,48.48,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,31,8,5,0.0,13,0,0,0,0,1,0,0,1,9,485,417,68,85.98,156,261,137,1,14.29,7,50.0,15,14,1111,5,0,13,20,143,18,69,52.27,67,52.34,2,50.0
351,45923,Ligue 1,Paris FC,Ciro Immobile,Forward,6.63,2,1.92,2,15,5,7,13.33,3,60.0,2,0,0,0,2,1,8,0,0,0,0.0,0,0,0.0,0,1,6,2.0,2,0,0,0,0,0,5,2,0,9,156,108,48,69.23,39,69,40,0,0.0,3,37.5,12,9,711,2,0,8,6,89,7,18,33.33,9,33.33,9,33.33
352,873551,Ligue 1,Nantes,Mostafa Mohamed,Forward,6.63,4,2.88,2,35,8,20,11.43,3,15.79,3,1,1,1,2,1,4,0,0,0,0.0,0,0,0.0,10,8,13,3.0,6,0,1,0,0,0,2,0,0,9,190,117,73,61.58,62,55,34,2,22.22,1,20.0,24,13,1171,1,0,18,27,161,21,89,44.5,37,38.95,52,49.52
353,1824137,Ligue 1,Le Havre,Timothee Pembele,Defender,6.63,0,0.39,1,4,2,2,0.0,5,71.43,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,11,3,19,1.0,7,0,0,0,0,0,0,0,0,2,145,120,25,82.76,72,48,17,2,33.33,3,37.5,14,2,381,1,0,3,4,44,5,25,54.35,20,54.05,5,55.56
354,1862843,Ligue 1,Angers,Marius Louer,Defender,6.63,0,,0,0,0,0,0.0,4,80.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,20,3,20,2.0,5,0,0,0,1,1,0,0,0,3,205,177,28,86.34,126,51,21,3,33.33,10,50.0,9,6,552,1,0,7,3,42,1,32,60.38,27,65.85,5,41.67
355,782240,Ligue 1,Auxerre,Assane Dioussé,Midfielder,6.63,0,0.12,0,4,1,1,0.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,5,5,4,2.0,1,0,0,0,0,0,0,0,0,3,151,139,12,92.05,63,76,41,2,33.33,12,75.0,15,1,244,3,0,7,3,22,2,11,42.31,9,47.37,2,28.57
356,1426224,Ligue 1,RC Strasbourg,Mathis Amougou,Midfielder,6.63,0,0.21,1,3,2,1,0.0,4,44.44,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,17,2,2,1.0,9,0,1,0,0,0,0,0,0,5,229,204,25,89.08,101,103,48,0,0.0,0,0.0,12,4,406,1,0,4,4,42,3,25,54.35,25,54.35,0,0.0
